index,Country Key,Country,Date,Precipitation,Temp Avg,Temp Max,Temp Min
2357,63,Norway,2/25/2020,,37.0,39.0,
2358,63,Norway,2/26/2020,,35.0,37.0,
2359,63,Norway,2/27/2020,,35.0,37.0,32.0
2360,63,Norway,2/28/2020,,40.0,43.0,35.0
2361,63,Norway,2/29/2020,,38.0,40.0,
2335,63,Norway,2/3/2020,,38.0,,
2336,63,Norway,2/4/2020,,40.0,43.0,
2337,63,Norway,2/5/2020,,43.0,45.0,38.0
2338,63,Norway,2/6/2020,,44.0,,
2339,63,Norway,2/7/2020,,41.0,42.0,
2340,63,Norway,2/8/2020,,43.0,45.0,41.0
2341,63,Norway,2/9/2020,,44.0,46.0,42.0
2362,63,Norway,3/1/2020,,40.0,44.0,36.0
2363,63,Norway,3/2/2020,,42.0,43.0,38.0
2364,64,Oman,1/22/2020,,75.0,,67.0
2365,64,Oman,1/23/2020,,77.0,81.0,
2366,64,Oman,1/24/2020,0.0,78.0,83.0,
2367,64,Oman,1/25/2020,,78.0,,72.0
2368,64,Oman,1/26/2020,,78.0,85.0,
2369,64,Oman,1/27/2020,,68.0,75.0,
2370,64,Oman,1/28/2020,,68.0,,61.0
2371,64,Oman,1/29/2020,,70.0,77.0,62.0
2372,64,Oman,1/30/2020,,72.0,,63.0
2373,64,Oman,1/31/2020,,73.0,,66.0
2374,64,Oman,2/1/2020,,73.0,80.0,65.0
2383,64,Oman,2/10/2020,,74.0,,69.0
2384,64,Oman,2/11/2020,,75.0,80.0,71.0
2385,64,Oman,2/12/2020,,77.0,83.0,
2386,64,Oman,2/13/2020,,74.0,82.0,
2387,64,Oman,2/14/2020,,75.0,,67.0
2388,64,Oman,2/15/2020,,75.0,,
2389,64,Oman,2/16/2020,,73.0,81.0,64.0
2390,64,Oman,2/17/2020,,74.0,80.0,
2391,64,Oman,2/18/2020,,74.0,,67.0
2392,64,Oman,2/19/2020,,76.0,80.0,68.0
2375,64,Oman,2/2/2020,,74.0,,
2393,64,Oman,2/20/2020,,77.0,,71.0
2394,64,Oman,2/21/2020,,78.0,82.0,
2395,64,Oman,2/22/2020,,77.0,82.0,
2396,64,Oman,2/23/2020,,76.0,,
2397,64,Oman,2/24/2020,,77.0,83.0,73.0
2398,64,Oman,2/25/2020,,76.0,81.0,69.0
2399,64,Oman,2/26/2020,,76.0,82.0,69.0
2400,64,Oman,2/27/2020,,79.0,,71.0
2401,64,Oman,2/28/2020,,82.0,92.0,
2402,64,Oman,2/29/2020,,78.0,,
2376,64,Oman,2/3/2020,,74.0,,67.0
2377,64,Oman,2/4/2020,,75.0,82.0,68.0
2378,64,Oman,2/5/2020,,74.0,,68.0
2379,64,Oman,2/6/2020,,74.0,,67.0
2380,64,Oman,2/7/2020,,74.0,79.0,69.0
2381,64,Oman,2/8/2020,,74.0,80.0,68.0
2382,64,Oman,2/9/2020,,74.0,,68.0
2403,64,Oman,3/1/2020,,77.0,,69.0
2404,64,Oman,3/2/2020,,77.0,,
2405,65,Others,1/28/2020,,,,
2406,65,Others,2/22/2020,,,,
2407,65,Others,3/2/2020,,,,
2408,66,Pakistan,1/22/2020,,63.0,,
2409,66,Pakistan,1/23/2020,0.0,64.0,,51.0
2410,66,Pakistan,1/24/2020,0.0,65.0,,52.0
2411,66,Pakistan,1/25/2020,0.0,67.0,,53.0
2412,66,Pakistan,1/26/2020,0.0,68.0,79.0,52.0
2413,66,Pakistan,1/27/2020,0.0,69.0,,55.0
2414,66,Pakistan,1/28/2020,0.0,64.0,,
2415,66,Pakistan,1/29/2020,,63.0,,
2416,66,Pakistan,1/30/2020,0.0,65.0,,50.0
2417,66,Pakistan,1/31/2020,,64.0,,
2418,66,Pakistan,2/1/2020,,65.0,,
2427,66,Pakistan,2/10/2020,0.0,68.0,,54.0
2428,66,Pakistan,2/11/2020,,69.0,,
2429,66,Pakistan,2/12/2020,0.0,69.0,,
2430,66,Pakistan,2/13/2020,0.0,73.0,,58.0
2431,66,Pakistan,2/14/2020,0.0,70.0,,
2432,66,Pakistan,2/15/2020,,73.0,,
2433,66,Pakistan,2/16/2020,0.0,74.0,,
2434,66,Pakistan,2/17/2020,0.0,76.0,,56.0
2435,66,Pakistan,2/18/2020,0.0,78.0,,
2436,66,Pakistan,2/19/2020,0.0,82.0,,
2419,66,Pakistan,2/2/2020,,63.0,,
2437,66,Pakistan,2/20/2020,0.0,72.0,,61.0
2438,66,Pakistan,2/21/2020,0.0,72.0,,57.0
2439,66,Pakistan,2/22/2020,0.0,72.0,,58.0
2440,66,Pakistan,2/23/2020,0.0,73.0,,61.0
2441,66,Pakistan,2/24/2020,0.0,76.0,,61.0
2442,66,Pakistan,2/25/2020,0.0,77.0,,61.0
2443,66,Pakistan,2/26/2020,,77.0,,
2444,66,Pakistan,2/27/2020,0.0,79.0,,61.0
2445,66,Pakistan,2/28/2020,0.0,78.0,,64.0
2446,66,Pakistan,2/29/2020,0.0,75.0,,63.0
2420,66,Pakistan,2/3/2020,0.0,66.0,,
2421,66,Pakistan,2/4/2020,,67.0,,
2422,66,Pakistan,2/5/2020,0.0,64.0,73.0,52.0
2423,66,Pakistan,2/6/2020,,67.0,,
2424,66,Pakistan,2/7/2020,0.0,66.0,,48.0
2425,66,Pakistan,2/8/2020,0.0,67.0,,54.0
2426,66,Pakistan,2/9/2020,0.0,67.0,,49.0
2447,66,Pakistan,3/1/2020,0.0,74.0,,
2448,66,Pakistan,3/2/2020,0.0,75.0,,63.0
2449,68,Peru,1/22/2020,0.0,81.0,,73.0
2450,68,Peru,1/23/2020,,84.0,,76.0
2451,68,Peru,1/24/2020,0.75,77.0,,
2452,68,Peru,1/25/2020,0.02,81.0,,75.0
2453,68,Peru,1/26/2020,0.01,81.0,,74.0
2454,68,Peru,1/27/2020,0.0,83.0,,73.0
2455,68,Peru,1/28/2020,,84.0,,75.0
2456,68,Peru,1/29/2020,,83.0,95.0,74.0
2457,68,Peru,1/30/2020,,79.0,,
2458,68,Peru,1/31/2020,,81.0,,
2459,68,Peru,2/1/2020,,79.0,,
2468,68,Peru,2/10/2020,0.0,82.0,,
2469,68,Peru,2/11/2020,0.87,79.0,,
2470,68,Peru,2/12/2020,0.0,79.0,,
2471,68,Peru,2/13/2020,,79.0,,75.0
2472,68,Peru,2/14/2020,0.02,80.0,,75.0
2473,68,Peru,2/15/2020,1.1,77.0,,75.0
2474,68,Peru,2/16/2020,0.24,78.0,,71.0
2475,68,Peru,2/17/2020,0.0,80.0,,73.0
2476,68,Peru,2/18/2020,0.01,79.0,,
2477,68,Peru,2/19/2020,1.22,79.0,,74.0
2460,68,Peru,2/2/2020,,78.0,,73.0
2478,68,Peru,2/20/2020,0.0,80.0,,
2479,68,Peru,2/21/2020,0.63,82.0,,77.0
2480,68,Peru,2/22/2020,0.0,81.0,,76.0
2481,68,Peru,2/23/2020,,77.0,,73.0
2482,68,Peru,2/24/2020,,80.0,,74.0
2483,68,Peru,2/25/2020,,81.0,,73.0
2484,68,Peru,2/26/2020,,82.0,,
2485,68,Peru,2/27/2020,4.02,77.0,,73.0
2486,68,Peru,2/28/2020,0.0,80.0,,75.0
2487,68,Peru,2/29/2020,,81.0,,
2461,68,Peru,2/3/2020,,81.0,,74.0
2462,68,Peru,2/4/2020,,81.0,,75.0
2463,68,Peru,2/5/2020,,81.0,,
2464,68,Peru,2/6/2020,,81.0,,75.0
2465,68,Peru,2/7/2020,0.08,78.0,,75.0
2466,68,Peru,2/8/2020,0.67,79.0,,
2467,68,Peru,2/9/2020,1.02,81.0,,75.0
2488,68,Peru,3/1/2020,,80.0,,
2489,68,Peru,3/2/2020,0.28,80.0,,
2490,69,Philippines,1/22/2020,,77.0,85.0,65.0
2491,69,Philippines,1/23/2020,,76.0,84.0,
2492,69,Philippines,1/24/2020,,79.0,89.0,67.0
2493,69,Philippines,1/25/2020,,79.0,84.0,71.0
2494,69,Philippines,1/26/2020,,78.0,85.0,
2495,69,Philippines,1/27/2020,,76.0,83.0,
2496,69,Philippines,1/28/2020,,77.0,83.0,67.0
2497,69,Philippines,1/29/2020,,77.0,83.0,70.0
2498,69,Philippines,1/30/2020,0.0,73.0,,
2499,69,Philippines,1/31/2020,0.0,74.0,84.0,63.0
2500,69,Philippines,2/1/2020,,74.0,83.0,
2509,69,Philippines,2/10/2020,,78.0,88.0,
2510,69,Philippines,2/11/2020,,77.0,87.0,65.0
2511,69,Philippines,2/12/2020,,77.0,84.0,67.0
2512,69,Philippines,2/13/2020,,78.0,85.0,68.0
2513,69,Philippines,2/14/2020,,78.0,86.0,
2514,69,Philippines,2/15/2020,,79.0,85.0,69.0
2515,69,Philippines,2/16/2020,,80.0,86.0,72.0
2516,69,Philippines,2/17/2020,,79.0,,
2517,69,Philippines,2/18/2020,,77.0,85.0,
2518,69,Philippines,2/19/2020,,76.0,,
2501,69,Philippines,2/2/2020,,76.0,,
2519,69,Philippines,2/20/2020,,76.0,88.0,60.0
2520,69,Philippines,2/21/2020,,79.0,90.0,
2521,69,Philippines,2/22/2020,,78.0,90.0,
2522,69,Philippines,2/23/2020,,80.0,,62.0
2523,69,Philippines,2/24/2020,,82.0,91.0,
2524,69,Philippines,2/25/2020,,79.0,87.0,
2525,69,Philippines,2/26/2020,,80.0,87.0,69.0
2526,69,Philippines,2/27/2020,,81.0,90.0,
2527,69,Philippines,2/28/2020,,80.0,89.0,68.0
2528,69,Philippines,2/29/2020,,79.0,85.0,69.0
2502,69,Philippines,2/3/2020,,75.0,85.0,
2503,69,Philippines,2/4/2020,,75.0,,62.0
2504,69,Philippines,2/5/2020,,77.0,85.0,62.0
2505,69,Philippines,2/6/2020,,82.0,92.0,66.0
2506,69,Philippines,2/7/2020,,81.0,86.0,71.0
2507,69,Philippines,2/8/2020,,81.0,89.0,
2508,69,Philippines,2/9/2020,,78.0,89.0,
2529,69,Philippines,3/1/2020,,78.0,86.0,
2530,69,Philippines,3/2/2020,,81.0,89.0,67.0
2531,70,Poland,1/22/2020,0.01,37.0,41.0,
2532,70,Poland,1/23/2020,0.04,33.0,37.0,
2533,70,Poland,1/24/2020,0.0,34.0,35.0,30.0
2534,70,Poland,1/25/2020,0.02,36.0,37.0,34.0
2535,70,Poland,1/26/2020,0.0,34.0,37.0,
2536,70,Poland,1/27/2020,0.0,32.0,,30.0
2537,70,Poland,1/28/2020,0.02,35.0,38.0,29.0
2538,70,Poland,1/29/2020,0.02,35.0,39.0,
2539,70,Poland,1/30/2020,0.05,36.0,39.0,33.0
2540,70,Poland,1/31/2020,0.06,39.0,43.0,33.0
2541,70,Poland,2/1/2020,0.41,45.0,49.0,40.0
2550,70,Poland,2/10/2020,0.11,39.0,44.0,34.0
2551,70,Poland,2/11/2020,0.22,36.0,42.0,32.0
2552,70,Poland,2/12/2020,0.13,36.0,38.0,33.0
2553,70,Poland,2/13/2020,0.09,35.0,38.0,
2554,70,Poland,2/14/2020,0.0,31.0,37.0,
2555,70,Poland,2/15/2020,0.0,29.0,,20.0
2556,70,Poland,2/16/2020,0.0,40.0,,30.0
2557,70,Poland,2/17/2020,0.0,49.0,55.0,45.0
2558,70,Poland,2/18/2020,0.12,42.0,48.0,
2559,70,Poland,2/19/2020,0.0,38.0,45.0,
2542,70,Poland,2/2/2020,0.65,43.0,48.0,
2560,70,Poland,2/20/2020,0.0,37.0,41.0,
2561,70,Poland,2/21/2020,0.0,33.0,37.0,28.0
2562,70,Poland,2/22/2020,0.07,39.0,,30.0
2563,70,Poland,2/23/2020,0.22,39.0,49.0,33.0
2564,70,Poland,2/24/2020,0.12,37.0,46.0,31.0
2565,70,Poland,2/25/2020,0.0,39.0,46.0,30.0
2566,70,Poland,2/26/2020,0.11,39.0,47.0,33.0
2567,70,Poland,2/27/2020,0.05,34.0,38.0,30.0
2568,70,Poland,2/28/2020,0.02,34.0,41.0,29.0
2569,70,Poland,2/29/2020,0.0,38.0,45.0,32.0
2543,70,Poland,2/3/2020,0.0,35.0,40.0,
2544,70,Poland,2/4/2020,0.01,33.0,36.0,29.0
2545,70,Poland,2/5/2020,0.02,29.0,33.0,25.0
2546,70,Poland,2/6/2020,0.0,34.0,40.0,25.0
2547,70,Poland,2/7/2020,0.02,27.0,37.0,21.0
2548,70,Poland,2/8/2020,0.0,31.0,38.0,24.0
2549,70,Poland,2/9/2020,0.0,33.0,42.0,23.0
2570,70,Poland,3/1/2020,0.01,43.0,51.0,38.0
2571,70,Poland,3/2/2020,0.0,41.0,49.0,32.0
2572,71,Portugal,1/22/2020,0.08,58.0,,54.0
2573,71,Portugal,1/23/2020,0.04,60.0,,57.0
2574,71,Portugal,1/24/2020,0.35,58.0,,52.0
2575,71,Portugal,1/25/2020,0.04,61.0,,58.0
2576,71,Portugal,1/26/2020,0.04,61.0,,55.0
2577,71,Portugal,1/27/2020,0.0,62.0,,54.0
2578,71,Portugal,1/28/2020,,61.0,,53.0
2579,71,Portugal,1/29/2020,,62.0,,54.0
2580,71,Portugal,1/30/2020,,62.0,,52.0
2581,71,Portugal,1/31/2020,,62.0,,54.0
2582,71,Portugal,2/1/2020,0.02,64.0,,59.0
2591,71,Portugal,2/10/2020,,62.0,,59.0
2592,71,Portugal,2/11/2020,0.08,62.0,,
2593,71,Portugal,2/12/2020,0.0,62.0,,55.0
2594,71,Portugal,2/13/2020,,62.0,,55.0
2595,71,Portugal,2/14/2020,,63.0,,57.0
2596,71,Portugal,2/15/2020,,63.0,,56.0
2597,71,Portugal,2/16/2020,,62.0,,54.0
2598,71,Portugal,2/17/2020,0.0,64.0,,58.0
2599,71,Portugal,2/18/2020,0.04,62.0,,
2600,71,Portugal,2/19/2020,0.02,60.0,,58.0
2583,71,Portugal,2/2/2020,0.02,64.0,,59.0
2601,71,Portugal,2/20/2020,0.0,60.0,,
2602,71,Portugal,2/21/2020,0.71,56.0,,52.0
2603,71,Portugal,2/22/2020,1.18,64.0,,54.0
2604,71,Portugal,2/23/2020,0.0,63.0,,
2605,71,Portugal,2/24/2020,,63.0,,60.0
2606,71,Portugal,2/25/2020,,62.0,,59.0
2607,71,Portugal,2/26/2020,,62.0,,59.0
2608,71,Portugal,2/27/2020,,61.0,,
2609,71,Portugal,2/28/2020,,62.0,,59.0
2610,71,Portugal,2/29/2020,,64.0,,59.0
2584,71,Portugal,2/3/2020,0.0,66.0,,58.0
2585,71,Portugal,2/4/2020,,67.0,,
2586,71,Portugal,2/5/2020,,66.0,,
2587,71,Portugal,2/6/2020,,65.0,,62.0
2588,71,Portugal,2/7/2020,,63.0,,
2589,71,Portugal,2/8/2020,,63.0,,59.0
2590,71,Portugal,2/9/2020,,63.0,,
2611,71,Portugal,3/1/2020,,65.0,,
2612,71,Portugal,3/2/2020,,65.0,,
2613,72,Qatar,1/22/2020,,67.0,,59.0
2614,72,Qatar,1/23/2020,,63.0,,
2615,72,Qatar,1/24/2020,0.01,63.0,,
2616,72,Qatar,1/25/2020,0.0,63.0,,55.0
2617,72,Qatar,1/26/2020,,59.0,,55.0
2618,72,Qatar,1/27/2020,,61.0,,
2619,72,Qatar,1/28/2020,,62.0,,55.0
2620,72,Qatar,1/29/2020,,62.0,,
2621,72,Qatar,1/30/2020,,64.0,,57.0
2622,72,Qatar,1/31/2020,,63.0,,
2623,72,Qatar,2/1/2020,,64.0,,
2632,72,Qatar,2/10/2020,,68.0,,
2633,72,Qatar,2/11/2020,,61.0,,
2634,72,Qatar,2/12/2020,,56.0,,52.0
2635,72,Qatar,2/13/2020,,59.0,,51.0
2636,72,Qatar,2/14/2020,,63.0,,
2637,72,Qatar,2/15/2020,,67.0,,56.0
2638,72,Qatar,2/16/2020,,64.0,,57.0
2639,72,Qatar,2/17/2020,,68.0,,
2640,72,Qatar,2/18/2020,,71.0,,64.0
2641,72,Qatar,2/19/2020,,71.0,,63.0
2624,72,Qatar,2/2/2020,,65.0,,61.0
2642,72,Qatar,2/20/2020,,73.0,,65.0
2643,72,Qatar,2/21/2020,,69.0,,
2644,72,Qatar,2/22/2020,,68.0,,62.0
2645,72,Qatar,2/23/2020,,71.0,,65.0
2646,72,Qatar,2/24/2020,,74.0,,68.0
2647,72,Qatar,2/25/2020,,76.0,,
2648,72,Qatar,2/26/2020,,72.0,,
2649,72,Qatar,2/27/2020,,68.0,,62.0
2650,72,Qatar,2/28/2020,,69.0,,
2651,72,Qatar,2/29/2020,,68.0,,
2625,72,Qatar,2/3/2020,,65.0,,
2626,72,Qatar,2/4/2020,,64.0,,
2627,72,Qatar,2/5/2020,,65.0,,
2628,72,Qatar,2/6/2020,,68.0,,
2629,72,Qatar,2/7/2020,,70.0,,62.0
2630,72,Qatar,2/8/2020,,71.0,,62.0
2631,72,Qatar,2/9/2020,,74.0,,
2652,72,Qatar,3/1/2020,,69.0,,62.0
2653,72,Qatar,3/2/2020,,70.0,,
2654,73,Romania,1/22/2020,0.0,39.0,54.0,
2655,73,Romania,1/23/2020,0.0,33.0,38.0,
2656,73,Romania,1/24/2020,0.0,34.0,50.0,
2657,73,Romania,1/25/2020,0.0,36.0,45.0,24.0
2658,73,Romania,1/26/2020,0.0,35.0,44.0,24.0
2659,73,Romania,1/27/2020,0.0,39.0,51.0,28.0
2660,73,Romania,1/28/2020,0.0,40.0,52.0,30.0
2661,73,Romania,1/29/2020,0.03,37.0,44.0,
2662,73,Romania,1/30/2020,0.0,36.0,45.0,
2663,73,Romania,1/31/2020,0.0,40.0,46.0,
2664,73,Romania,2/1/2020,0.01,46.0,56.0,
2673,73,Romania,2/10/2020,0.0,35.0,46.0,
2674,73,Romania,2/11/2020,0.04,37.0,47.0,
2675,73,Romania,2/12/2020,0.0,35.0,42.0,30.0
2676,73,Romania,2/13/2020,0.0,35.0,44.0,
2677,73,Romania,2/14/2020,0.0,35.0,42.0,
2678,73,Romania,2/15/2020,0.0,36.0,40.0,
2679,73,Romania,2/16/2020,0.0,36.0,48.0,
2680,73,Romania,2/17/2020,0.0,42.0,57.0,
2681,73,Romania,2/18/2020,0.0,45.0,54.0,
2682,73,Romania,2/19/2020,0.0,40.0,50.0,
2665,73,Romania,2/2/2020,0.03,46.0,59.0,
2683,73,Romania,2/20/2020,0.0,38.0,45.0,
2684,73,Romania,2/21/2020,0.0,37.0,48.0,31.0
2685,73,Romania,2/22/2020,0.02,35.0,44.0,
2686,73,Romania,2/23/2020,0.0,45.0,55.0,
2687,73,Romania,2/24/2020,0.07,40.0,,
2688,73,Romania,2/25/2020,0.0,41.0,58.0,
2689,73,Romania,2/26/2020,0.0,49.0,62.0,
2690,73,Romania,2/27/2020,0.2,35.0,,
2691,73,Romania,2/28/2020,,35.0,,
2692,73,Romania,2/29/2020,0.0,36.0,47.0,
2666,73,Romania,2/3/2020,0.12,41.0,50.0,
2667,73,Romania,2/4/2020,0.08,38.0,45.0,
2668,73,Romania,2/5/2020,0.47,29.0,,
2669,73,Romania,2/6/2020,0.0,27.0,,19.0
2670,73,Romania,2/7/2020,0.02,27.0,,
2671,73,Romania,2/8/2020,0.0,24.0,,15.0
2672,73,Romania,2/9/2020,1.97,30.0,,20.0
2693,73,Romania,3/1/2020,0.0,42.0,54.0,
2694,73,Romania,3/2/2020,0.0,42.0,58.0,
2695,74,Russia,1/22/2020,0.16,32.0,35.0,
2696,74,Russia,1/23/2020,0.06,24.0,28.0,
2697,74,Russia,1/24/2020,,17.0,,8.0
2698,74,Russia,1/25/2020,0.2,32.0,34.0,20.0
2699,74,Russia,1/26/2020,0.03,27.0,30.0,
2700,74,Russia,1/27/2020,0.0,31.0,35.0,21.0
2701,74,Russia,1/28/2020,0.08,23.0,24.0,21.0
2702,74,Russia,1/29/2020,0.21,30.0,33.0,23.0
2703,74,Russia,1/30/2020,0.2,32.0,36.0,28.0
2704,74,Russia,1/31/2020,,32.0,35.0,29.0
2705,74,Russia,2/1/2020,0.06,32.0,34.0,31.0
2714,74,Russia,2/10/2020,0.0,17.0,23.0,7.0
2715,74,Russia,2/11/2020,0.0,20.0,29.0,12.0
2716,74,Russia,2/12/2020,0.0,18.0,23.0,14.0
2717,74,Russia,2/13/2020,0.02,20.0,22.0,
2718,74,Russia,2/14/2020,0.02,19.0,,12.0
2719,74,Russia,2/15/2020,0.0,28.0,36.0,19.0
2720,74,Russia,2/16/2020,0.0,27.0,,18.0
2721,74,Russia,2/17/2020,0.0,33.0,37.0,30.0
2722,74,Russia,2/18/2020,0.0,33.0,36.0,
2723,74,Russia,2/19/2020,0.0,33.0,35.0,31.0
2706,74,Russia,2/2/2020,0.04,32.0,,30.0
2724,74,Russia,2/20/2020,0.0,32.0,39.0,
2725,74,Russia,2/21/2020,0.0,29.0,42.0,19.0
2726,74,Russia,2/22/2020,0.0,28.0,37.0,20.0
2727,74,Russia,2/23/2020,0.0,30.0,,25.0
2728,74,Russia,2/24/2020,0.15,33.0,38.0,30.0
2729,74,Russia,2/25/2020,0.59,31.0,34.0,
2730,74,Russia,2/26/2020,0.0,28.0,36.0,16.0
2731,74,Russia,2/27/2020,,37.0,41.0,34.0
2732,74,Russia,2/28/2020,0.08,37.0,44.0,
2733,74,Russia,2/29/2020,0.24,30.0,37.0,
2707,74,Russia,2/3/2020,0.24,35.0,36.0,31.0
2708,74,Russia,2/4/2020,0.04,30.0,34.0,
2709,74,Russia,2/5/2020,0.0,22.0,29.0,
2710,74,Russia,2/6/2020,0.0,17.0,25.0,8.0
2711,74,Russia,2/7/2020,,16.0,22.0,
2712,74,Russia,2/8/2020,,9.0,15.0,
2713,74,Russia,2/9/2020,0.0,6.0,15.0,-9.0
2734,74,Russia,3/1/2020,0.0,31.0,42.0,22.0
2735,74,Russia,3/2/2020,0.0,35.0,43.0,30.0
2736,77,Saudi Arabia,1/22/2020,,43.0,49.0,37.0
2737,77,Saudi Arabia,1/23/2020,,44.0,54.0,34.0
2738,77,Saudi Arabia,1/24/2020,,48.0,,
2739,77,Saudi Arabia,1/25/2020,,43.0,49.0,36.0
2740,77,Saudi Arabia,1/26/2020,,43.0,54.0,32.0
2741,77,Saudi Arabia,1/27/2020,,45.0,61.0,28.0
2742,77,Saudi Arabia,1/28/2020,,49.0,65.0,32.0
2743,77,Saudi Arabia,1/29/2020,,53.0,61.0,
2744,77,Saudi Arabia,1/30/2020,,49.0,63.0,35.0
2745,77,Saudi Arabia,1/31/2020,,55.0,,36.0
2746,77,Saudi Arabia,2/1/2020,,49.0,61.0,
2755,77,Saudi Arabia,2/10/2020,,46.0,,
2756,77,Saudi Arabia,2/11/2020,,41.0,51.0,29.0
2757,77,Saudi Arabia,2/12/2020,,45.0,59.0,27.0
2758,77,Saudi Arabia,2/13/2020,,54.0,69.0,
2759,77,Saudi Arabia,2/14/2020,,55.0,68.0,
2760,77,Saudi Arabia,2/15/2020,,59.0,74.0,41.0
2761,77,Saudi Arabia,2/16/2020,,67.0,81.0,55.0
2762,77,Saudi Arabia,2/17/2020,,59.0,72.0,48.0
2763,77,Saudi Arabia,2/18/2020,,60.0,74.0,49.0
2764,77,Saudi Arabia,2/19/2020,,62.0,74.0,50.0
2747,77,Saudi Arabia,2/2/2020,,48.0,,32.0
2765,77,Saudi Arabia,2/20/2020,,54.0,,
2766,77,Saudi Arabia,2/21/2020,,54.0,67.0,38.0
2767,77,Saudi Arabia,2/22/2020,,59.0,72.0,
2768,77,Saudi Arabia,2/23/2020,,61.0,,39.0
2769,77,Saudi Arabia,2/24/2020,,69.0,,54.0
2770,77,Saudi Arabia,2/25/2020,0.08,58.0,,
2771,77,Saudi Arabia,2/26/2020,,53.0,64.0,
2772,77,Saudi Arabia,2/27/2020,,56.0,75.0,
2773,77,Saudi Arabia,2/28/2020,,63.0,81.0,42.0
2774,77,Saudi Arabia,2/29/2020,,64.0,79.0,50.0
2748,77,Saudi Arabia,2/3/2020,,51.0,67.0,32.0
2749,77,Saudi Arabia,2/4/2020,,59.0,,42.0
2750,77,Saudi Arabia,2/5/2020,,59.0,72.0,44.0
2751,77,Saudi Arabia,2/6/2020,,59.0,,
2752,77,Saudi Arabia,2/7/2020,,56.0,74.0,41.0
2753,77,Saudi Arabia,2/8/2020,,57.0,68.0,47.0
2754,77,Saudi Arabia,2/9/2020,,49.0,59.0,
2775,77,Saudi Arabia,3/1/2020,,60.0,72.0,45.0
2776,77,Saudi Arabia,3/2/2020,,57.0,71.0,46.0
2777,78,Senegal,1/22/2020,,80.0,,63.0
2778,78,Senegal,1/23/2020,,83.0,,68.0
2779,78,Senegal,1/24/2020,,88.0,,72.0
2780,78,Senegal,1/25/2020,,89.0,,77.0
2781,78,Senegal,1/26/2020,,87.0,,75.0
2782,78,Senegal,1/27/2020,,87.0,,66.0
2783,78,Senegal,1/28/2020,,85.0,,63.0
2784,78,Senegal,1/29/2020,,87.0,,70.0
2785,78,Senegal,1/30/2020,,87.0,,67.0
2786,78,Senegal,1/31/2020,,86.0,,68.0
2787,78,Senegal,2/1/2020,,85.0,,
2796,78,Senegal,2/10/2020,,83.0,,
2797,78,Senegal,2/11/2020,,85.0,,
2798,78,Senegal,2/12/2020,,85.0,,
2799,78,Senegal,2/13/2020,,85.0,,72.0
2800,78,Senegal,2/14/2020,,88.0,101.0,
2801,78,Senegal,2/15/2020,,85.0,,
2802,78,Senegal,2/16/2020,,87.0,,
2803,78,Senegal,2/17/2020,,89.0,,77.0
2804,78,Senegal,2/18/2020,,91.0,,81.0
2805,78,Senegal,2/19/2020,,85.0,,
2788,78,Senegal,2/2/2020,,87.0,,67.0
2806,78,Senegal,2/20/2020,,86.0,,
2807,78,Senegal,2/21/2020,,87.0,,67.0
2808,78,Senegal,2/22/2020,,83.0,,65.0
2809,78,Senegal,2/23/2020,,82.0,,67.0
2810,78,Senegal,2/24/2020,,94.0,,79.0
2811,78,Senegal,2/25/2020,,92.0,,82.0
2812,78,Senegal,2/26/2020,,92.0,,
2813,78,Senegal,2/27/2020,,88.0,,
2814,78,Senegal,2/28/2020,,85.0,,64.0
2815,78,Senegal,2/29/2020,,84.0,,66.0
2789,78,Senegal,2/3/2020,,87.0,,69.0
2790,78,Senegal,2/4/2020,,87.0,,71.0
2791,78,Senegal,2/5/2020,,82.0,,64.0
2792,78,Senegal,2/6/2020,,83.0,,62.0
2793,78,Senegal,2/7/2020,,83.0,,
2794,78,Senegal,2/8/2020,,82.0,,64.0
2795,78,Senegal,2/9/2020,,84.0,,71.0
2816,78,Senegal,3/1/2020,,87.0,,68.0
2817,78,Senegal,3/2/2020,,87.0,,
2818,79,Serbia,1/22/2020,0.0,30.0,42.0,23.0
2819,79,Serbia,1/23/2020,0.0,32.0,41.0,26.0
2820,79,Serbia,1/24/2020,0.0,30.0,42.0,20.0
2821,79,Serbia,1/25/2020,0.0,33.0,45.0,22.0
2822,79,Serbia,1/26/2020,0.0,36.0,47.0,28.0
2823,79,Serbia,1/27/2020,0.47,35.0,37.0,33.0
2824,79,Serbia,1/28/2020,0.19,43.0,,33.0
2825,79,Serbia,1/29/2020,0.16,39.0,47.0,
2826,79,Serbia,1/30/2020,0.02,38.0,47.0,30.0
2827,79,Serbia,1/31/2020,0.0,45.0,58.0,31.0
2828,79,Serbia,2/1/2020,0.0,52.0,64.0,42.0
2837,79,Serbia,2/10/2020,0.0,48.0,60.0,32.0
2838,79,Serbia,2/11/2020,0.35,44.0,49.0,
2839,79,Serbia,2/12/2020,0.21,43.0,52.0,36.0
2840,79,Serbia,2/13/2020,0.0,42.0,52.0,33.0
2841,79,Serbia,2/14/2020,0.01,44.0,50.0,
2842,79,Serbia,2/15/2020,0.14,41.0,51.0,33.0
2843,79,Serbia,2/16/2020,0.0,42.0,54.0,31.0
2844,79,Serbia,2/17/2020,0.0,47.0,65.0,35.0
2845,79,Serbia,2/18/2020,0.0,46.0,54.0,41.0
2846,79,Serbia,2/19/2020,0.0,44.0,53.0,37.0
2829,79,Serbia,2/2/2020,0.0,55.0,63.0,49.0
